_index_water,_type_water,_id_water,_score_water,_source.Data.applicationType,_source.Data.applicationNo,_source.Data.oldConnectionNo,_source.Data.proposedPipeSize,_source.Data.pipeSize,_source.Data.connectionType,_source.Data.applicationStatus,_source.Data.roadCuttingArea,_source.Data.rainWaterHarvesting,_source.Data.id,_source.Data.dateEffectiveFrom,_source.Data.propertyId,_source.Data.connectionNo,_source.Data.proposedTaps,_source.Data.noOfTaps,_source.Data.workflow.action,_source.Data.waterSource,_source.Data.connectionCategory,_source.Data.connectionHolders.0.ownerType,_source.Data.connectionHolders.0.gender,_source.Data.connectionHolders.0.mobileNumber,_source.Data.connectionHolders.0.emailId,_source.Data.connectionHolders.0.locale,_source.Data.connectionHolders.0.type,_source.Data.connectionHolders.0.uuid,_source.Data.connectionHolders.0.isPrimaryOwner,_source.Data.connectionHolders.0.correspondenceAddress,_source.Data.connectionHolders.0.ownerShipPercentage,_source.Data.connectionHolders.0.permanentAddress,_source.Data.connectionHolders.0.pan,_source.Data.connectionHolders.0.relationship,_source.Data.connectionHolders.0.accountLocked,_source.Data.connectionHolders.0.institutionId,_source.Data.connectionHolders.0.lastModifiedDate,_source.Data.connectionHolders.0.lastModifiedBy,_source.Data.connectionHolders.0.fatherOrHusbandName,_source.Data.connectionHolders.0.active,_source.Data.connectionHolders.0.userName,_source.Data.connectionHolders.0.aadhaarNumber,_source.Data.connectionHolders.0.createdBy,_source.Data.connectionHolders.0.dob,_source.Data.connectionHolders.0.name,_source.Data.connectionHolders.0.permanentCity,_source.Data.connectionHolders.0.status,_source.Data.additionalDetails.adhocPenaltyComment,_source.Data.additionalDetails.adhocPenaltyReason,_source.Data.additionalDetails.adhocRebateReason,_source.Data.additionalDetails.estimationLetterDate,_source.Data.additionalDetails.adhocRebate,_source.Data.additionalDetails.detailsProvidedBy,_source.Data.additionalDetails.locality,_source.Data.additionalDetails.estimationFileStoreId,_source.Data.additionalDetails.sanctionFileStoreId,_source.Data.additionalDetails.adhocRebateComment,_source.Data.additionalDetails.adhocPenalty,_source.Data.additionalDetails.appCreatedDate,_source.Data.additionalDetails.initialMeterReading,_source.Data.roadType,_source.Data.connectionExecutionDate,_source.Data.meterInstallationDate,_source.Data.meterId,_source.Data.tenantId,_source.Data.status,_source.Data.plumberInfo.0.licenseNo,_source.Data.plumberInfo.0.mobileNumber,_source.Data.plumberInfo.0.auditDetails.lastModifiedTime,_source.Data.plumberInfo.0.auditDetails.lastModifiedBy,_source.Data.plumberInfo.0.name,_source.Data.plumberInfo.0.id,_source.Data.workflow.assignes.0,_source.Data.roadCuttingInfo.0.roadType,_source.Data.roadCuttingInfo.0.roadCuttingArea,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.0.auditDetails.createdBy,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.0.auditDetails.createdTime,_source.Data.roadCuttingInfo.0.id,_source.Data.roadCuttingInfo.0.status,_source.Data.roadCuttingInfo.1.roadType,_source.Data.roadCuttingInfo.1.roadCuttingArea,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.1.auditDetails.createdBy,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.1.auditDetails.createdTime,_source.Data.roadCuttingInfo.1.id,_source.Data.roadCuttingInfo.1.status,_source.Data.roadCuttingInfo.2.roadType,_source.Data.roadCuttingInfo.2.roadCuttingArea,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.2.auditDetails.createdBy,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.2.auditDetails.createdTime,_source.Data.roadCuttingInfo.2.id,_source.Data.roadCuttingInfo.2.status,_source.Data.roadCuttingInfo.3.roadType,_source.Data.roadCuttingInfo.3.roadCuttingArea,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.3.auditDetails.createdBy,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.3.auditDetails.createdTime,_source.Data.roadCuttingInfo.3.id,_source.Data.roadCuttingInfo.3.status,_index_meter,_type_meter,_id_meter,_score_meter,_source.Data.meterStatus,_source.Data.currentReadingDate,_source.Data.currentReading,_source.Data.lastReading,_source.Data.billingPeriod,_source.Data.lastReadingDate
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,5463ebb2-c64d-44e9-a070-e2b23c56831cWS/1013/2021-22/000154,1,Working,1623349799000,15000.0,14554.0,01/06/2021 - 10/06/2021,1622572199000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,21724b2c-470d-4be0-b3b6-7adc1859d0a2WS/1013/2021-22/000154,1,Working,1627064999000,18971.0,18666.0,22/07/2021 - 23/07/2021,1626978599000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,e8e140f6-a3e4-47f0-858f-381cce95b946WS/1013/2021-22/000154,1,Working,1625941799000,16555.0,16300.0,05/07/2021 - 10/07/2021,1625509799000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,e7b985cc-d356-4cee-8647-3506cddb0503WS/1013/2021-22/000154,1,Working,1626978599000,18666.0,18560.0,20/07/2021 - 22/07/2021,1626805799000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,b59320f1-14f8-4c56-8a57-121ed6467622WS/1013/2021-22/000154,1,Working,1624213799000,15444.0,15000.0,10/06/2021 - 20/06/2021,1623349799000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,0c4e0668-b68d-42a2-9c45-92741de97184WS/1013/2021-22/000154,1,Working,1626373799000,17490.0,17000.0,11/07/2021 - 15/07/2021,1626028199000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,27ebf0c6-2dea-4e0d-ad9d-ec8459783df6WS/1013/2021-22/000154,1,Working,1627324199000,19100.0,19000.0,25/07/2021 - 26/07/2021,1627237799000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,f3060273-1156-4ff8-a9d7-caa203526579WS/1013/2021-22/000154,1,Working,1627496999000,19400.0,19300.0,27/07/2021 - 28/07/2021,1627410599000
water-services,general,42c01b05-38b1-411a-89c0-71674f38a8a1pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000439,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,42c01b05-38b1-411a-89c0-71674f38a8a1,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000154,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632863002259.0,,ULB,JLC647,311ca2d9-b0dc-4547-a192-c22dac108071,f683e280-e04c-4fba-9af8-0d06c90a87ea,,,1632862779766.0,14554.0,,1622572199000.0,1622572199000.0,3344,pg.citya,Active,3432,9111111111,1632864959851.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,eb6aa739-948b-4dd5-ae66-aca5a9088f9e,,BERMCUTTINGKATCHA,1200.0,1632864959851.0,,d98a98fc-30bd-40a0-a667-87751f105886,,ac0111d7-1894-4feb-b265-0cb6c5eae973,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,2bb616dd-46aa-433c-bef5-64a94ceee5a9WS/1013/2021-22/000154,1,Working,1632865794819,21000.0,20000.0,05/06/2021 - 29/09/2021,1628188199000
water-services,general,61f6014c-9205-4d7c-80d6-01ecdcf823acpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000440,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,61f6014c-9205-4d7c-80d6-01ecdcf823ac,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000153,2,2.0,ACTIVATE_CONNECTION,SURFACE.RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632864634427.0,,ULB,JLC647,786b2775-2fcf-45ef-90d6-ac82f4eb6aee,f01017a3-7e4a-4c84-becc-5bbf587b3cc5,,,1632864346608.0,16645.0,,1627842599000.0,1627842599000.0,3344,pg.citya,Active,3432,9111111111,1632864749603.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,62b2522a-744e-4af6-b501-a39639e192cd,,BERMCUTTINGKATCHA,1200.0,1632864749603.0,,d98a98fc-30bd-40a0-a667-87751f105886,,60a90ff5-fbb9-4f70-951d-ee00dfec4bbd,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,ca7b118f-e7f6-4ca9-be6c-7ca168ec3fe5WS/1013/2021-22/000153,1,Working,1632864811645,19999.0,16645.0,01/08/2021 - 29/09/2021,1627842599000
water-services,general,61f6014c-9205-4d7c-80d6-01ecdcf823acpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000440,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,61f6014c-9205-4d7c-80d6-01ecdcf823ac,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000153,2,2.0,ACTIVATE_CONNECTION,SURFACE.RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632864634427.0,,ULB,JLC647,786b2775-2fcf-45ef-90d6-ac82f4eb6aee,f01017a3-7e4a-4c84-becc-5bbf587b3cc5,,,1632864346608.0,16645.0,,1627842599000.0,1627842599000.0,3344,pg.citya,Active,3432,9111111111,1632864749603.0,d98a98fc-30bd-40a0-a667-87751f105886,cvczvcx,62b2522a-744e-4af6-b501-a39639e192cd,,BERMCUTTINGKATCHA,1200.0,1632864749603.0,,d98a98fc-30bd-40a0-a667-87751f105886,,60a90ff5-fbb9-4f70-951d-ee00dfec4bbd,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,f5be0c88-edd2-4b4b-97ec-d84eec47d605WS/1013/2021-22/000153,1,Working,1627842599000,16645.0,16645.0,01/08/2021 - 01/08/2021,1627842599000
water-services,general,eb1bbdf9-4c00-4b24-88d1-395df787b8fdpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000441,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,eb1bbdf9-4c00-4b24-88d1-395df787b8fd,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000155,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632867168429.0,,ULB,JLC647,bc458be2-7699-4689-b4f0-9fb6d3829478,4521b79d-1064-440e-b870-66746992436f,,,1632866945456.0,123456.0,,1630520999000.0,1630520999000.0,222,pg.citya,Active,2339,9111111111,1632867219181.0,d98a98fc-30bd-40a0-a667-87751f105886,CSDFSD,3cbe42b5-4428-4085-95c2-57b511679d4c,,BERMCUTTINGKATCHA,1200.0,1632867219181.0,,d98a98fc-30bd-40a0-a667-87751f105886,,b04bc6f5-c668-4a34-89d0-d3c75234bd7f,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,d28d94ce-0a21-447f-9bdd-c566d1382027WS/1013/2021-22/000155,1,Working,1631730599000,124000.0,123456.0,01/09/2021 - 15/09/2021,1630520999000
water-services,general,eb1bbdf9-4c00-4b24-88d1-395df787b8fdpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000441,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,eb1bbdf9-4c00-4b24-88d1-395df787b8fd,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000155,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632867168429.0,,ULB,JLC647,bc458be2-7699-4689-b4f0-9fb6d3829478,4521b79d-1064-440e-b870-66746992436f,,,1632866945456.0,123456.0,,1630520999000.0,1630520999000.0,222,pg.citya,Active,2339,9111111111,1632867219181.0,d98a98fc-30bd-40a0-a667-87751f105886,CSDFSD,3cbe42b5-4428-4085-95c2-57b511679d4c,,BERMCUTTINGKATCHA,1200.0,1632867219181.0,,d98a98fc-30bd-40a0-a667-87751f105886,,b04bc6f5-c668-4a34-89d0-d3c75234bd7f,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,fbba47bd-c229-417e-8b1f-758d2dde7e31WS/1013/2021-22/000155,1,Working,1632867508439,124500.0,124000.0,15/09/2021 - 29/09/2021,1631730599000
water-services,general,eb1bbdf9-4c00-4b24-88d1-395df787b8fdpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000441,,0.25,0.75,Metered,CONNECTION_ACTIVATED,0.0,,eb1bbdf9-4c00-4b24-88d1-395df787b8fd,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000155,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632867168429.0,,ULB,JLC647,bc458be2-7699-4689-b4f0-9fb6d3829478,4521b79d-1064-440e-b870-66746992436f,,,1632866945456.0,123456.0,,1630520999000.0,1630520999000.0,222,pg.citya,Active,2339,9111111111,1632867219181.0,d98a98fc-30bd-40a0-a667-87751f105886,CSDFSD,3cbe42b5-4428-4085-95c2-57b511679d4c,,BERMCUTTINGKATCHA,1200.0,1632867219181.0,,d98a98fc-30bd-40a0-a667-87751f105886,,b04bc6f5-c668-4a34-89d0-d3c75234bd7f,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,6865b556-eeb6-4bc3-aea9-22f52b5666baWS/1013/2021-22/000155,1,Working,1630520999000,123456.0,123456.0,01/09/2021 - 01/09/2021,1630520999000
water-services,general,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000432,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9,0.0,PG-PT-2021-05-25-005798,WS/1013/2021-22/000147,2,2.0,ACTIVATE_CONNECTION,SURFACE.LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630323798304.0,,Self,JLC647,fb8f4e02-6377-4d18-b489-b3562516e204,4de53d3d-52bd-40d4-859b-ebd41576e919,,,1630323622232.0,100.0,,1612204199000.0,1613586599000.0,1234,pg.citya,Active,,,,,,,,BERMCUTTINGKATCHA,20.0,1630323827370.0,,d2634340-7034-4809-a20f-ce3851af51ce,,9a0b12c4-bd36-44ff-8db8-376183c863e8,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,67918ad9-9f8e-488a-bf2e-f2e35dc4ab63WS/1013/2021-22/000147,1,Working,1618338599000,11111.0,500.0,28/03/2021 - 13/04/2021,1616956199000
water-services,general,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000432,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9,0.0,PG-PT-2021-05-25-005798,WS/1013/2021-22/000147,2,2.0,ACTIVATE_CONNECTION,SURFACE.LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630323798304.0,,Self,JLC647,fb8f4e02-6377-4d18-b489-b3562516e204,4de53d3d-52bd-40d4-859b-ebd41576e919,,,1630323622232.0,100.0,,1612204199000.0,1613586599000.0,1234,pg.citya,Active,,,,,,,,BERMCUTTINGKATCHA,20.0,1630323827370.0,,d2634340-7034-4809-a20f-ce3851af51ce,,9a0b12c4-bd36-44ff-8db8-376183c863e8,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,3ef4b2e2-0dc7-4833-bfa3-11f5faf62f20WS/1013/2021-22/000147,1,Working,1619807399000,11211.0,11111.0,13/04/2021 - 30/04/2021,1618338599000
water-services,general,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000432,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9,0.0,PG-PT-2021-05-25-005798,WS/1013/2021-22/000147,2,2.0,ACTIVATE_CONNECTION,SURFACE.LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630323798304.0,,Self,JLC647,fb8f4e02-6377-4d18-b489-b3562516e204,4de53d3d-52bd-40d4-859b-ebd41576e919,,,1630323622232.0,100.0,,1612204199000.0,1613586599000.0,1234,pg.citya,Active,,,,,,,,BERMCUTTINGKATCHA,20.0,1630323827370.0,,d2634340-7034-4809-a20f-ce3851af51ce,,9a0b12c4-bd36-44ff-8db8-376183c863e8,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,0dc1b6ac-6965-4678-bbe8-c239c7227a17WS/1013/2021-22/000147,1,Working,1614623399000,400.0,100.0,01/02/2021 - 01/03/2021,1612204199000
water-services,general,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000432,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9,0.0,PG-PT-2021-05-25-005798,WS/1013/2021-22/000147,2,2.0,ACTIVATE_CONNECTION,SURFACE.LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630323798304.0,,Self,JLC647,fb8f4e02-6377-4d18-b489-b3562516e204,4de53d3d-52bd-40d4-859b-ebd41576e919,,,1630323622232.0,100.0,,1612204199000.0,1613586599000.0,1234,pg.citya,Active,,,,,,,,BERMCUTTINGKATCHA,20.0,1630323827370.0,,d2634340-7034-4809-a20f-ce3851af51ce,,9a0b12c4-bd36-44ff-8db8-376183c863e8,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,81f66242-51f5-4a09-aa2f-185bcff012c5WS/1013/2021-22/000147,1,Working,1616956199000,500.0,400.0,01/03/2021 - 28/03/2021,1614623399000
water-services,general,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000432,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,2108aa9c-2ae3-4338-9e9c-bc52d043d4f9,0.0,PG-PT-2021-05-25-005798,WS/1013/2021-22/000147,2,2.0,ACTIVATE_CONNECTION,SURFACE.LAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630323798304.0,,Self,JLC647,fb8f4e02-6377-4d18-b489-b3562516e204,4de53d3d-52bd-40d4-859b-ebd41576e919,,,1630323622232.0,100.0,,1612204199000.0,1613586599000.0,1234,pg.citya,Active,,,,,,,,BERMCUTTINGKATCHA,20.0,1630323827370.0,,d2634340-7034-4809-a20f-ce3851af51ce,,9a0b12c4-bd36-44ff-8db8-376183c863e8,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,864ca0f1-ca01-4f54-97e1-fef45cadeffbWS/1013/2021-22/000147,1,Working,1612204199000,100.0,100.0,01/02/2021 - 01/02/2021,1612204199000
